id_del_proceso,referencia_del_proceso,entidad,estado_del_procedimiento,estado_resumen,fecha_de_publicacion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,flag_recepcion_antes_publicacion,flag_apertura_antes_recepcion,flag_apertura_efectiva_antes_recepcion,flag_publicacion_posterior_apertura,flag_publicacion_posterior_apertura_efectiva,flag_ultima_publicacion_antes_publicacion
CO1.REQ.1966044,SIP-BLV-CPIP-0007-2021,SENA REGIONAL BOLIVAR Centro para la Industria Petroquímica,Evaluación,Presentación de oferta,,2021-04-17 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964897,SOLICITUD PRECOTIZACIÓN-ANT-CTMA-05-9204-0117-2021,SENA REGIONAL ANTIOQUIA Grupo Administrativo Intercentros Medellin,Seleccionado,Presentación de oferta,,2021-04-15 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966094,SIP-RSR-CASA-030-2021,SENA REGIONAL RISARALDA Grupo de Apoyo Administrativo Mixto//,Seleccionado,Presentación de oferta,,2021-04-22 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965370,Solicitud de cotización 040 de 2021,DIRECCION DE ANTINARCOTICOS,Evaluación,Presentación de oferta,,2021-04-23 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964199,SIP-16-CENACUSAQUEN2021,Central administrativa regional Usaquen,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965667,SOLICITUD PRECOTIZACION-STD-CASA-00008-2021,SENA REGIONAL SANTANDER Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964801,CD 174 DE 2021,CORPOBOYACA,Seleccionado,Adjudicado,,2021-04-15 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965038,SIP-GC-LP-096-2021,INSTITUTO COLOMBIANO AGROPECUARIO - ICA,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964708,ICBF-SDC-003-1-2021,ICBF REGIONAL META,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966032,GC- CA-098-2021,INSTITUTO COLOMBIANO AGROPECUARIO - ICA,Seleccionado,Adjudicado,,2021-04-21 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964927,COT - FNA CONECT LAN,FONDO NACIONAL DEL AHORRO S.A.,Evaluación,Presentación de oferta,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965661,SOLICITUD PROVEEDORES 008-21,SENA REGIONAL CALDAS CENTRO PARA LA FORMACION CAFETERA,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965412,Solicitud 028 de 2021,DIRECCION DE ANTINARCOTICOS,Evaluación,Presentación de oferta,,2021-04-24 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964910,COT-13-04-2021,CORPORACIÓN AUTÓNOMA REGIONAL DEL CANAL DEL DIQUE,Evaluación,Presentación de oferta,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965120,04/2021,ICBF REGIONAL META,Evaluación,Presentación de oferta,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964200,ADQ EQUIPO DE INFILTRACIÓN A GRAN ALTURA-2021,EJERCITO NACIONAL - DIRECCIÓN DE ADQUISICIONES,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966030,PN RASES 6 CD IA 127-2021,REGIONAL DE ASEGURAMIENTO EN SALUD N°6,Seleccionado,Adjudicado,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1955209,ESAP-COTIZACIÓN-14-2021,ESAP SEDE CENTRAL (Cuenta Oficial),Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965844,FDLRUUSCC006,ALCALDIA LOCAL RAFAEL URIBE URIBE,Evaluación,Presentación de oferta,,2021-04-23 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966012,PN RASES 6 CD IA 111-2021,REGIONAL DE ASEGURAMIENTO EN SALUD N°6,Seleccionado,Adjudicado,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965860,CD-1819-2021,GOBERNACIÓN DE BOYACÁ,Seleccionado,Adjudicado,,2021-04-15 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1951384,ESAP-Cotización-11-2021,ESAP SEDE CENTRAL (Cuenta Oficial),Evaluación,Presentación de oferta,,2021-04-26 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964772,ICBF-SDC-010-2021- CALDAS,ICBF REGIONAL CALDAS,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965186,014-SCBAS15-2021 V2,BATALLON DE APOYO Y SERVICIO PARA EL COMBATE N°15,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964112,SSM-CD-212 DE 2021,DEPARTAMENTO DEL META,Seleccionado,Adjudicado,,2021-04-14 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966222,SOLICITUD DE COTIZACIÓN 001,CENTRAL ADMINISTRATIVA Y CONTABLE PUENTE ARANDA+,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964646,ICBF-SDC-004-2021-NAR,ICBF REGIONAL NARIÑO,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965459,SC-SG-001-2021,ALCALDÍA MUNICIPIO DE PALMIRA,Evaluación,Presentación de oferta,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1963369,CD-DG-0010-2021,SENA DIRECCION GENERAL,Seleccionado,Adjudicado,,2021-04-14 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966446,SIP-044-2021,UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO VIAL,Evaluación,Presentación de oferta,,2021-04-23 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965328,EM-096-2021,SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE E.S.E 1,Evaluación,Presentación de oferta,,2021-04-15 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964946,SIIP 013-CELIC-2021,LICEOS DEL EJERCITO,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1779490,SIP-025-CENAC REGIONAL NEIVA - 2021,CENTRAL ADMINISTRATIVA Y CONTABLE - CENAC - NEIVA,Evaluación,Presentación de oferta,,2021-05-08 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964870,S.I.P. 0900.08.02.21.0505,CONTRALORIA CALI,Evaluación,Presentación de oferta,,2021-04-15 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965649,ICBF-SDC-027-2021-SEN,ICBF SEDE NACIONAL,Evaluación,Presentación de oferta,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964380,COT028-BASPC19-2021,BASPC Nº 19 *,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1949152,ICBF-SDC-002-2021-SUC,ICBF REGIONAL SUCRE,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1962273,0089-ARC-CBN6-2021 (Manifestación de interés (Menor Cuantía)),ARMADA NACIONAL BASE NAVAL No. 6 ARC BOGOTA,Evaluación,Manifestación de interés (Menor Cuantía),2021-04-13 00:00:00+00:00,2021-04-20 00:00:00+00:00,2021-04-20 00:00:00+00:00,2021-04-19 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965267,263/DMCAL/2021 SOLICITUD DE COTIZACION,DISPENSARIO MEDICO DE CALI,Evaluación,Presentación de oferta,,2021-04-14 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964225,SC-ANT-CDHC-00005-2021,SENA REGIONAL ANTIOQUIA Grupo Administrativo Intercentros Medellin,Seleccionado,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964241,ADQUISICIÓN DESIGNADOR LASERICO,EJERCITO NACIONAL - DIRECCIÓN DE ADQUISICIONES,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964750,DBS-05-COTIZACIÓN VENTANAS,CONGRESO DE LA REPÚBLICA - HONORABLE SENADO DE LA REPÚBLICA,Evaluación,Presentación de oferta,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1963607,SIP-0001-2021-TPMedellín,SENA REGIONAL ANTIOQUIA Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966318,SIP-STP-IDRD-058-2021,IDRD - ENTIDAD OFICIAL.,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965253,C037-MDN-COGFM-ESDEG-2021,ESCUELA SUPERIOR DE GUERRA,Seleccionado,Presentación de oferta,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966080,SIP-BLV-CPIP-0009-2021,SENA REGIONAL BOLIVAR Centro para la Industria Petroquímica,Evaluación,Presentación de oferta,,2021-04-17 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966134,SOLICITUD DE COTIZACIONES ATLA-CIYA-017-2021,SENA REGIONAL ATLANTICO Intercentros,Evaluación,Presentación de oferta,,2021-04-15 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965439,SIP-VLL-ASTIN-0025-2021,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Seleccionado,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964263,ESTUDIO DE MERCADO No 086-2021,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),Evaluación,Presentación de oferta,,2021-05-18 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965703,012-SCBAS15-2021 V2,BATALLON DE APOYO Y SERVICIO PARA EL COMBATE N°15,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965625,PN RASES 6 CD IA 109-2021,REGIONAL DE ASEGURAMIENTO EN SALUD N°6,Seleccionado,Presentación de oferta,,2021-04-23 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964232,COTIZACION-018-2021,SENA REGIONAL CAUCA Grupo Administrativo Intercentros CTPI,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965809,SOLICITUD PRECOTIZACIÓN-ANT-CTMA-05-9204-0119-2021,SENA REGIONAL ANTIOQUIA Grupo Administrativo Intercentros Medellin,Seleccionado,Presentación de oferta,,2021-04-15 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965497,PN RASES 6 CD IA 110-2021,REGIONAL DE ASEGURAMIENTO EN SALUD N°6,Seleccionado,Adjudicado,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965409,EM-097-2021,SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE E.S.E 1,Evaluación,Presentación de oferta,,2021-04-14 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964498,SOLICITUD DE COTIZACIÓN INS-007-2021,INSTITUTO NACIONAL DE SALUD,Seleccionado,Presentación de oferta,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965636,PN RASES 6 CD IA 125-2021,REGIONAL DE ASEGURAMIENTO EN SALUD N°6,Seleccionado,Adjudicado,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964401,COTIZACIÓN-CDMC 03-2021,SENA REGIONAL ANTIOQUIA Grupo Administrativo Complejo Itagüí,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964995,CONTRATACION DIRECTA CD 002-106-2021,AGENCIA LOGISTICA DE LAS FUERZAS MILITARES,Seleccionado,Adjudicado,,2021-04-14 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1963278,SOLICITUD PRECOTIZACIÓN-ANT-CTMA-05-9204-0116-2021,SENA REGIONAL ANTIOQUIA Grupo Administrativo Intercentros Medellin,Seleccionado,Presentación de oferta,,2021-04-15 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964440,691-COTIZACIÓN CENAC YOPAL 2021,DIRECCION DE SANIDAD EJERCITO DISPENSARIO MEDICO YOPAL,Evaluación,Presentación de oferta,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964607,SOLICITUD COTIZACION 002-2021-CAQ,SENA REGIONAL CAQUETA,Seleccionado,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1957549,SP-017-2021,SECRETARIA DISTRITAL DE LA MUJER,Evaluación,Presentación de oferta,,2021-04-21 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965842,EMM007 DE 2021,ENTIDAD DE GESTION ADMINISTRATIVA Y TECNICA,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964260,FDLT-SIP-003-2021,ALCALDIA LOCAL DE TEUSAQUILLO(oficial),Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1958370,012-ABRIL,SANTIAGO DE CALI DISTRITO ESPECIAL -DEPARTAMENTO ADMINISTRATIVO DE DESARROLLO E INNOVACION INSTITUCIONAL,Evaluación,Presentación de oferta,,2021-04-21 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964726,PN UPRES VALLE CD 0-064/2021,UPRES VALLE,Seleccionado,Adjudicado,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965921,CDCO-RANT-CESGE-0001-2021,SENA REGIONAL ANTIOQUIA Grupo de Apoyo Administrativo Mixto,Seleccionado,Adjudicado,,2021-05-10 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966052,SIP-BLV-CPIP-0008-2021,SENA REGIONAL BOLIVAR Centro para la Industria Petroquímica,Evaluación,Presentación de oferta,,2021-04-17 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965291,CTZ-015-2021,BATALLON DE ASPC N° 28,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965222,SIP-109 APOYOLOGISTICO-2021,APOYO LOGISTICO COMANDO EJERCITO,Seleccionado,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966320,0262021-2,DIRECCION DE ANTINARCOTICOS,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1962455,EM 086-2021,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.**,Evaluación,Presentación de oferta,,2021-04-14 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965470,COT-153-2021-HOMIL,HOSPITAL MILITAR CENTRAL,Seleccionado,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965916,SC-045-V1-COADE-DICRE-CENACTELEMATICA-2021,CENTRAL ADMINISTRATIVA Y CONTABLE TELEMATICA,Evaluación,Presentación de oferta,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965444,SIP-0003-2021-TPM,SENA REGIONAL ANTIOQUIA Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964356,022 CENAC IMI 2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA INTELIGENCIA,Evaluación,Presentación de oferta,,2021-05-24 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965704,102 SOLICITUD COTIZACION SUMINISTRO OXIGENO,DISPENSARIO MEDICO DE MEDELLIN//,Evaluación,Presentación de oferta,,2021-04-23 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965345,SIP-MC-396-CENACEDUCACION-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA CENAC EDUCACIÓN//,Seleccionado,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964776,COT029-BASPC19-2021,BASPC Nº 19 *,Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964593,SIP7727-IDIPRON-2021-0013,INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD - IDIPRON*,Evaluación,Presentación de oferta,,2021-04-15 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966190,SOL COTI-002.GINRED3-2021,DIRECCION GENERAL MARITIMA- INTENDENCIA REGIONAL N° 3,Evaluación,Presentación de oferta,,2021-04-21 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1957817,SIP 026 UPRES HUILA,UNIDAD PRESTADORA DE SALUD HUILA,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966239,SEC-FDLAN-001-2021,ALCALDIA LOCAL DE ANTONIO NARIÑO,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965180,SOLICITUD DE COTIZACION AIRES ACONDICIONADOS,DEPARTAMENTO DE POLICIA PUTUMAYO,Evaluación,Presentación de oferta,,2021-04-23 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964949,SIP-RSR-CASA-028-2021,SENA REGIONAL RISARALDA Grupo de Apoyo Administrativo Mixto//,Seleccionado,Presentación de oferta,,2021-04-21 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1958440,330-DIGSAEJC-DMMED-2021,DISPENSARIO MEDICO DE MEDELLIN//,Seleccionado,Adjudicado,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966067,PN MENEV SA MC 001 2021 (Manifestación de interés (Menor Cuantía)),POLICIA METROPOLITANA DE NEIVA,Evaluación,Manifestación de interés (Menor Cuantía),2021-04-13 00:00:00+00:00,2021-04-29 00:00:00+00:00,2021-04-29 00:00:00+00:00,2021-04-22 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964510,SIP-038 CENACTOL VIGENCIA 2021,CENAC TOLEMAIDA,Evaluación,Presentación de oferta,,2021-05-31 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964802,ESTUDIO DE MERCADO No 087-2021,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),Evaluación,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964923,SIP-038-2021,SENA REGIONAL CHOCO Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964429,SC-ANT-CDHC-00006-2021,SENA REGIONAL ANTIOQUIA Grupo Administrativo Intercentros Medellin,Seleccionado,Presentación de oferta,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964953,SIP-132A-CENACAVIACION-2021,CENAC AVIACION,Seleccionado,Presentación de oferta,,2021-04-21 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965956,VJ-VAF-LP-002-2021,ANI,Evaluación,Presentación de observaciones,,2021-05-28 00:00:00+00:00,2021-05-28 00:00:00+00:00,2021-05-26 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1956749,CD.159-COADE-DICRE-CENAC INGENIEROS-2021,CENTRAL ADMINISTRATIVA ESPECIALIZADA INGENIEROS CENAC INGENIEROS,Seleccionado,Adjudicado,,2021-04-15 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1962032,0107-ARC-CBN6-2021,ARMADA NACIONAL BASE NAVAL No. 6 ARC BOGOTA,Seleccionado,Adjudicado,,2021-04-20 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1964151,1 COTIZACIÓN CERCA ELECTRICA CEREL - DIBIE,DIRECCION DE BIENESTAR DE LA POLICIA NACIONAL,Evaluación,Presentación de oferta,,2021-04-19 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1966228,SG-SA-0003-2021 (Manifestación de interés (Menor Cuantía)),MUNICIPIO DE SEGOVIA,Evaluación,Manifestación de interés (Menor Cuantía),2021-04-13 00:00:00+00:00,2021-04-20 00:00:00+00:00,2021-04-20 00:00:00+00:00,2021-04-19 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965047,CD-VLL-CDTI-0004-2021,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Seleccionado,Adjudicado,,2021-04-16 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965807,COTIZACION SERVICIOS POSTALES,CENACCALI,Evaluación,Presentación de oferta,,2021-04-26 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1965363,SOLICITUD DE COTIZACION 023 DEL 2021,SERVICIO NACIONAL DE APRENDIZAJE SENA REGIONAL CORDOBA,Evaluación,Presentación de oferta,,2021-04-23 00:00:00+00:00,,2021-04-13 00:00:00+00:00,False,False,True,False,False,False
